Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-;Current range
-1.40838623046875;348.26315012072;-3.4124755859375E-06;-1.407470703125;1;1720;0.000133864662284031;-0.000614197832113131;10 µA
-1.41036987304688;348.461514120219;-3.41705322265625E-06;-1.409912109375;1;1721;0.000133864662284031;-0.000614197832113131;10 µA
-1.412353515625;348.659878119718;-3.42193603515625E-06;-1.41143798828125;1;1722;0.000133864662284031;-0.000614197832113131;10 µA
-1.41433715820313;348.858242119218;-3.426513671875E-06;-1.41326904296875;1;1723;0.000133864662284031;-0.000614197832113131;10 µA
-1.41632080078125;349.056606118717;-3.4307861328125E-06;-1.41632080078125;1;1724;0.000133864662284031;-0.000614197832113131;10 µA
-1.41830444335938;349.254970118216;-3.43505859375E-06;-1.417236328125;1;1725;0.000133864662284031;-0.000614197832113131;10 µA
-1.4202880859375;349.453334117715;-3.43963623046875E-06;-1.419677734375;1;1726;0.000133864662284031;-0.000614197832113131;10 µA
-1.42227172851563;349.651698117214;-3.4442138671875E-06;-1.4215087890625;1;1727;0.000133864662284031;-0.000614197832113131;10 µA
-1.42425537109375;349.850062116714;-3.4490966796875E-06;-1.42364501953125;1;1728;0.000133864662284031;-0.000614197832113131;10 µA
-1.42623901367188;350.048426116213;-3.4539794921875E-06;-1.42547607421875;1;1729;0.000133864662284031;-0.000614197832113131;10 µA
-1.42822265625;350.246790115712;-3.458251953125E-06;-1.42791748046875;1;1730;0.000133864662284031;-0.000614197832113131;10 µA
-1.43020629882813;350.445154115211;-3.46282958984375E-06;-1.42974853515625;1;1731;0.000133864662284031;-0.000614197832113131;10 µA
-1.43218994140625;350.64351811471;-3.4674072265625E-06;-1.43157958984375;1;1732;0.000133864662284031;-0.000614197832113131;10 µA
-1.43417358398438;350.841882114209;-3.4722900390625E-06;-1.43402099609375;1;1733;0.000133864662284031;-0.000614197832113131;10 µA
-1.4361572265625;351.040246113709;-3.47686767578125E-06;-1.435546875;1;1734;0.000133864662284031;-0.000614197832113131;10 µA
-1.43814086914063;351.238610113208;-3.48175048828125E-06;-1.43768310546875;1;1735;0.000133864662284031;-0.000614197832113131;10 µA
-1.44012451171875;351.436974112707;-3.48663330078125E-06;-1.44012451171875;1;1736;0.000133864662284031;-0.000614197832113131;10 µA
-1.44210815429688;351.635338112206;-3.49212646484375E-06;-1.44134521484375;1;1737;0.000133864662284031;-0.000614197832113131;10 µA
-1.444091796875;351.833702111705;-3.49700927734375E-06;-1.444091796875;1;1738;0.000133864662284031;-0.000614197832113131;10 µA
-1.44607543945313;352.032066111204;-3.50189208984375E-06;-1.4459228515625;1;1739;0.000133864662284031;-0.000614197832113131;10 µA
-1.44805908203125;352.230430110704;-3.50616455078125E-06;-1.4471435546875;1;1740;0.000133864662284031;-0.000614197832113131;10 µA
-1.45004272460938;352.428794110203;-3.5113525390625E-06;-1.44927978515625;1;1741;0.000133864662284031;-0.000614197832113131;10 µA
-1.4520263671875;352.627158109702;-3.51531982421875E-06;-1.451416015625;1;1742;0.000133864662284031;-0.000614197832113131;10 µA
-1.45401000976563;352.825522109201;-3.5198974609375E-06;-1.45355224609375;1;1743;0.000133864662284031;-0.000614197832113131;10 µA
-1.45599365234375;353.0238861087;-3.52447509765625E-06;-1.45538330078125;1;1744;0.000133864662284031;-0.000614197832113131;10 µA
-1.45797729492188;353.2222501082;-3.5296630859375E-06;-1.45782470703125;1;1745;0.000133864662284031;-0.000614197832113131;10 µA
-1.4599609375;353.420614107699;-3.53607177734375E-06;-1.45965576171875;1;1746;0.000133864662284031;-0.000614197832113131;10 µA
-1.46194458007813;353.618978107198;-3.5406494140625E-06;-1.4617919921875;1;1747;0.000133864662284031;-0.000614197832113131;10 µA
-1.46392822265625;353.817342106697;-3.5455322265625E-06;-1.463623046875;1;1748;0.000133864662284031;-0.000614197832113131;10 µA
-1.46591186523438;354.015706106196;-3.5504150390625E-06;-1.4654541015625;1;1749;0.000133864662284031;-0.000614197832113131;10 µA
